NM_M,PE,Formation_B5 LM,ILD_log10,PHIND,GR,Depth,Formation_A1 SH,Formation_B4 SH,Formation_B1 SH,Well Name_Recruit F9,Formation_B2 LM,Formation_C LM,Formation_B3 SH,DeltaPHI,Formation_B1 LM,Formation_C SH,Well Name_CROSS H CATTLE,Formation_B2 SH,Formation_B3 LM,Facies
1,3.2,False,0.708,21.75,70.41,2671.0,False,False,True,False,False,False,False,-6.3,False,False,False,False,False,3
1,3.1,False,0.661,20.0,73.06,2671.5,False,False,True,False,False,False,False,-1.0,False,False,False,False,False,3
1,3.0,False,0.623,20.35,75.05,2672.0,False,False,True,False,False,False,False,0.3,False,False,False,False,False,3
1,2.9,False,0.614,21.15,76.58,2672.5,False,False,True,False,False,False,False,1.1,False,False,False,False,False,3
1,2.8,False,0.614,24.1,79.26,2673.0,False,False,True,False,False,False,False,1.0,False,False,False,False,False,3
1,2.7,False,0.614,23.55,80.34,2673.5,False,False,True,False,False,False,False,6.3,False,False,False,False,False,3
1,2.6,False,0.614,23.7,80.13,2674.0,False,False,True,False,False,False,False,6.8,False,False,False,False,False,3
1,2.6,False,0.623,23.6,76.51,2674.5,False,False,True,False,False,False,False,6.6,False,False,False,False,False,3
1,2.6,False,0.642,24.25,74.52,2675.0,False,False,True,False,False,False,False,3.3,False,False,False,False,False,3
1,2.6,False,0.67,23.65,73.2,2675.5,False,False,True,False,False,False,False,0.1,False,False,False,False,False,2
1,2.7,False,0.698,17.9,69.51,2676.0,False,False,True,False,False,False,False,4.0,False,False,False,False,False,2
1,2.8,False,0.736,16.0,64.97,2676.5,False,False,True,False,False,False,False,4.6,False,False,False,False,False,2
1,3.0,False,0.736,14.85,65.21,2677.0,False,False,True,False,False,False,False,6.3,False,False,False,False,False,2
1,3.1,False,0.736,13.6,65.7,2677.5,False,False,True,False,False,False,False,7.4,False,False,False,False,False,2
1,3.3,False,0.717,11.6,65.24,2678.0,False,False,True,False,False,False,False,9.0,False,False,False,False,False,2
1,3.6,False,0.717,10.7,63.2,2678.5,False,False,True,False,False,False,False,9.2,False,False,False,False,False,2
1,3.7,False,0.676,11.15,61.71,2679.0,False,False,True,False,False,False,False,6.7,False,False,False,False,False,2
1,3.6,False,0.624,11.05,60.3,2679.5,False,False,True,False,False,False,False,4.3,False,False,False,False,False,2
1,3.5,False,0.565,11.65,58.7,2680.0,False,False,True,False,False,False,False,2.5,False,False,False,False,False,2
1,3.3,False,0.511,11.7,56.18,2680.5,False,False,True,False,False,False,False,0.8,False,False,False,False,False,2
1,3.0,False,0.483,11.6,55.11,2681.0,False,False,True,False,False,False,False,0.4,False,False,False,False,False,2
1,3.0,False,0.436,11.55,54.51,2681.5,False,False,True,False,False,False,False,0.5,False,False,False,False,False,2
1,2.9,False,0.411,11.5,55.3,2682.0,False,False,True,False,False,False,False,0.8,False,False,False,False,False,2
1,2.9,False,0.39,11.6,55.56,2682.5,False,False,True,False,False,False,False,1.2,False,False,False,False,False,2
1,2.8,False,0.362,11.75,54.92,2683.0,False,False,True,False,False,False,False,1.1,False,False,False,False,False,2
1,2.8,False,0.352,11.9,54.92,2683.5,False,False,True,False,False,False,False,1.0,False,False,False,False,False,2
1,2.9,False,0.362,11.85,55.63,2684.0,False,False,True,False,False,False,False,0.9,False,False,False,False,False,2
1,2.9,False,0.371,11.7,57.6,2684.5,False,False,True,False,False,False,False,1.0,False,False,False,False,False,2
1,3.0,False,0.371,11.45,60.83,2685.0,False,False,True,False,False,False,False,1.7,False,False,False,False,False,2
1,3.1,False,0.38,11.6,62.86,2685.5,False,False,True,False,False,False,False,2.4,False,False,False,False,False,2
1,3.1,False,0.407,14.6,67.48,2686.0,False,False,True,False,False,False,False,8.6,False,False,False,False,False,3
1,3.2,False,0.436,14.8,74.05,2686.5,False,False,True,False,False,False,False,8.4,False,False,False,False,False,3
1,3.2,False,0.464,14.6,77.79,2687.0,False,False,True,False,False,False,False,8.2,False,False,False,False,False,3
1,3.3,False,0.49,13.55,76.99,2687.5,False,False,True,False,False,False,False,6.9,False,False,False,False,False,3
1,3.4,False,0.502,15.15,75.9,2688.0,False,False,True,False,False,False,False,6.7,False,False,False,False,False,3
1,3.5,False,0.521,18.55,74.27,2688.5,False,False,True,False,False,False,False,3.7,False,False,False,False,False,3
1,3.6,False,0.537,21.9,73.43,2689.0,False,False,True,False,False,False,False,-1.0,False,False,False,False,False,3
1,3.3,False,0.633,20.45,64.68,2689.5,False,False,True,False,False,False,False,-0.5,False,False,False,False,False,3
2,3.4,False,0.717,16.1,50.6,2690.0,False,False,False,False,False,False,False,-0.2,True,False,False,False,False,8
2,3.6,False,0.792,6.4,39.67,2690.5,False,False,False,False,False,False,False,-1.6,True,False,False,False,False,8
2,3.9,False,0.81,4.55,31.96,2691.0,False,False,False,False,False,False,False,0.5,True,False,False,False,False,8
2,4.5,False,0.866,4.6,42.29,2691.5,False,False,False,False,False,False,False,0.6,True,False,False,False,False,6
2,4.2,False,0.904,5.6,48.33,2692.0,False,False,False,False,False,False,False,1.8,True,False,False,False,False,6
2,3.6,False,0.932,6.15,48.4,2692.5,False,False,False,False,False,False,False,0.9,True,False,False,False,False,6
2,3.4,False,0.979,6.25,48.41,2693.0,False,False,False,False,False,False,False,0.5,True,False,False,False,False,6
2,3.5,False,1.007,5.9,46.41,2693.5,False,False,False,False,False,False,False,-0.2,True,False,False,False,False,6
2,3.6,False,1.025,5.45,44.36,2694.0,False,False,False,False,False,False,False,-0.7,True,False,False,False,False,8
2,3.8,False,1.053,4.4,39.15,2694.5,False,False,False,False,False,False,False,-0.2,True,False,False,False,False,8
2,4.1,False,1.072,3.25,36.7,2695.0,False,False,False,False,False,False,False,0.7,True,False,False,False,False,6
2,4.7,False,1.1,3.05,36.01,2695.5,False,False,False,False,False,False,False,0.5,True,False,False,False,False,6
2,4.9,False,1.119,3.3,37.9,2696.0,False,False,False,False,False,False,False,0.8,True,False,False,False,False,6
2,4.7,False,1.119,3.6,40.44,2696.5,False,False,False,False,False,False,False,1.4,True,False,False,False,False,6
2,4.5,False,1.128,3.75,43.51,2697.0,False,False,False,False,False,False,False,1.7,True,False,False,False,False,6
2,4.3,False,1.119,3.9,44.73,2697.5,False,False,False,False,False,False,False,1.8,True,False,False,False,False,6
2,4.2,False,1.119,4.25,52.29,2698.0,False,False,False,False,False,False,False,1.9,True,False,False,False,False,6
2,4.3,False,1.095,5.35,57.68,2698.5,False,False,False,False,False,False,False,2.9,True,False,False,False,False,6
2,4.5,False,1.063,5.3,55.66,2699.0,False,False,False,False,False,False,False,2.6,True,False,False,False,False,8
2,4.6,False,1.044,4.35,51.65,2699.5,False,False,False,False,False,False,False,1.7,True,False,False,False,False,8
2,4.6,False,0.894,3.4,48.58,2700.0,False,False,False,False,False,False,False,1.2,True,False,False,False,False,8
2,4.5,False,0.82,3.5,52.53,2700.5,False,False,False,False,False,False,False,0.8,True,False,False,False,False,8
2,4.1,False,0.727,4.9,63.83,2701.0,False,False,False,False,False,False,False,2.4,True,False,False,False,False,8
1,3.6,False,0.661,9.95,73.93,2701.5,False,False,False,False,False,False,False,2.5,False,False,False,True,False,3
1,3.2,False,0.623,12.95,82.15,2702.0,False,False,False,False,False,False,False,5.9,False,False,False,True,False,3
1,3.1,False,0.586,14.05,79.86,2702.5,False,False,False,False,False,False,False,7.5,False,False,False,True,False,2
1,3.1,False,0.567,13.5,75.71,2703.0,False,False,False,False,False,False,False,6.6,False,False,False,True,False,2
1,3.2,False,0.567,11.0,70.41,2703.5,False,False,False,False,False,False,False,7.0,False,False,False,True,False,2
1,3.4,False,0.595,9.4,59.72,2704.0,False,False,False,False,False,False,False,6.8,False,False,False,True,False,2
1,3.6,False,0.623,8.4,61.47,2704.5,False,False,False,False,False,False,False,5.8,False,False,False,True,False,2
1,3.9,False,0.623,8.9,65.24,2705.0,False,False,False,False,False,False,False,6.6,False,False,False,True,False,2
1,4.1,False,0.633,9.1,66.26,2705.5,False,False,False,False,False,False,False,6.4,False,False,False,True,False,2
1,4.2,False,0.623,9.8,68.21,2706.0,False,False,False,False,False,False,False,4.8,False,False,False,True,False,2
1,4.0,False,0.567,10.65,69.24,2706.5,False,False,False,False,False,False,False,3.1,False,False,False,True,False,2
1,3.8,False,0.53,12.8,71.23,2707.0,False,False,False,False,False,False,False,2.0,False,False,False,True,False,2
1,3.7,False,0.502,23.9,76.47,2707.5,False,False,False,False,False,False,False,-9.2,False,False,False,True,False,2
1,3.2,False,0.493,27.15,83.52,2708.0,False,False,False,False,False,False,False,-5.5,False,False,False,True,False,3
1,2.6,False,0.502,27.5,82.88,2708.5,False,False,False,False,False,False,False,-4.8,False,False,False,True,False,3
1,2.6,False,0.53,25.55,76.99,2709.0,False,False,False,False,False,False,False,-2.5,False,False,False,True,False,3
1,2.7,False,0.549,15.95,68.71,2709.5,False,False,False,False,False,False,False,-1.9,False,False,False,True,False,2
1,3.0,False,0.595,9.95,66.49,2710.0,False,False,False,False,False,False,False,2.3,False,False,False,True,False,2
1,3.4,False,0.614,10.3,66.67,2710.5,False,False,False,False,False,False,False,1.8,False,False,False,True,False,2
1,3.4,False,0.661,17.45,68.68,2711.0,False,False,False,False,False,False,False,4.7,False,False,False,True,False,2
1,3.3,False,0.689,21.4,67.26,2711.5,False,False,False,False,False,False,False,-3.6,False,False,False,True,False,2
2,3.2,False,0.745,17.25,38.21,2712.0,False,False,False,False,True,False,False,0.5,False,False,False,False,False,8
2,3.4,False,0.764,13.2,23.03,2712.5,False,False,False,False,True,False,False,2.0,False,False,False,False,False,8
2,4.0,False,0.764,9.6,16.09,2713.0,False,False,False,False,True,False,False,0.0,False,False,False,False,False,8
2,4.7,False,0.773,9.4,15.38,2713.5,False,False,False,False,True,False,False,0.2,False,False,False,False,False,8
2,5.3,False,0.792,9.75,15.34,2714.0,False,False,False,False,True,False,False,0.1,False,False,False,False,False,8
2,5.8,False,0.792,11.15,15.83,2714.5,False,False,False,False,True,False,False,-1.5,False,False,False,False,False,8
2,5.8,False,0.801,11.4,16.39,2715.0,False,False,False,False,True,False,False,-2.0,False,False,False,False,False,8
2,5.6,False,0.838,11.15,17.2,2715.5,False,False,False,False,True,False,False,-2.5,False,False,False,False,False,8
2,5.2,False,0.857,10.4,20.17,2716.0,False,False,False,False,True,False,False,-3.0,False,False,False,False,False,8
2,5.1,False,0.876,8.6,24.31,2716.5,False,False,False,False,True,False,False,-3.0,False,False,False,False,False,8
2,5.0,False,0.885,6.6,24.49,2717.0,False,False,False,False,True,False,False,-0.4,False,False,False,False,False,8
2,5.0,False,0.904,5.95,24.54,2717.5,False,False,False,False,True,False,False,0.7,False,False,False,False,False,8
2,5.0,False,0.904,6.5,23.16,2718.0,False,False,False,False,True,False,False,1.2,False,False,False,False,False,8
2,5.0,False,0.913,6.75,22.98,2718.5,False,False,False,False,True,False,False,1.1,False,False,False,False,False,8
2,5.1,False,0.904,7.8,23.48,2719.0,False,False,False,False,True,False,False,0.8,False,False,False,False,False,8
2,5.1,False,0.866,8.1,25.9,2719.5,False,False,False,False,True,False,False,1.8,False,False,False,False,False,8
2,5.1,False,0.866,8.1,25.9,2720.0,False,False,False,False,True,False,False,1.8,False,False,False,False,False,6
2,5.1,False,0.824,8.15,32.16,2720.5,False,False,False,False,True,False,False,2.9,False,False,False,False,False,6
2,5.1,False,0.773,8.55,34.86,2721.0,False,False,False,False,True,False,False,3.5,False,False,False,False,False,6
2,5.1,False,0.726,8.9,38.53,2721.5,False,False,False,False,True,False,False,2.8,False,False,False,False,False,6
1,4.9,False,0.595,8.95,40.07,2722.0,False,False,False,False,False,False,True,0.3,False,False,False,False,False,3
1,4.4,False,0.493,11.9,45.45,2722.5,False,False,False,False,False,False,True,-5.8,False,False,False,False,False,3
1,3.7,False,0.446,17.8,54.42,2723.0,False,False,False,False,False,False,True,-16.0,False,False,False,False,False,3
1,3.3,False,0.427,23.4,82.13,2723.5,False,False,False,False,False,False,True,-12.2,False,False,False,False,False,3
1,2.9,False,0.399,27.1,95.72,2724.0,False,False,False,False,False,False,True,-5.6,False,False,False,False,False,3
1,2.6,False,0.371,29.6,100.54,2724.5,False,False,False,False,False,False,True,-0.6,False,False,False,False,False,3
1,2.5,False,0.343,29.8,101.09,2725.0,False,False,False,False,False,False,True,-0.2,False,False,False,False,False,3
1,2.4,False,0.306,29.55,97.01,2725.5,False,False,False,False,False,False,True,-0.5,False,False,False,False,False,3
1,2.4,False,0.268,28.0,89.65,2726.0,False,False,False,False,False,False,True,-3.4,False,False,False,False,False,3
1,2.4,False,0.25,23.45,87.36,2726.5,False,False,False,False,False,False,True,-1.3,False,False,False,False,False,3
1,2.5,False,0.231,20.9,84.42,2727.0,False,False,False,False,False,False,True,3.0,False,False,False,False,False,3
1,2.7,False,0.222,18.85,83.16,2727.5,False,False,False,False,False,False,True,7.3,False,False,False,False,False,3
1,2.7,False,0.212,19.5,82.81,2728.0,False,False,False,False,False,False,True,7.6,False,False,False,False,False,3
1,2.8,False,0.194,21.85,85.11,2728.5,False,False,False,False,False,False,True,4.3,False,False,False,False,False,3
1,2.7,False,0.194,21.85,86.75,2729.0,False,False,False,False,False,False,True,4.1,False,False,False,False,False,3
1,2.6,False,0.194,21.2,87.27,2729.5,False,False,False,False,False,False,True,3.0,False,False,False,False,False,3
1,2.6,False,0.203,19.6,85.02,2730.0,False,False,False,False,False,False,True,5.4,False,False,False,False,False,3
1,2.6,False,0.226,19.7,79.75,2730.5,False,False,False,False,False,False,True,5.8,False,False,False,False,False,3
1,2.6,False,0.24,19.85,78.3,2731.0,False,False,False,False,False,False,True,5.5,False,False,False,False,False,3
1,2.6,False,0.269,18.4,81.07,2731.5,False,False,False,False,False,False,True,7.6,False,False,False,False,False,3
1,2.8,False,0.302,16.2,79.27,2732.0,False,False,False,False,False,False,True,6.4,False,False,False,False,False,2
1,3.0,False,0.334,14.05,73.93,2732.5,False,False,False,False,False,False,True,5.9,False,False,False,False,False,2
1,3.3,False,0.371,11.95,65.23,2733.0,False,False,False,False,False,False,True,4.1,False,False,False,False,False,2
1,3.5,False,0.446,11.2,61.78,2733.5,False,False,False,False,False,False,True,3.2,False,False,False,False,False,2
1,3.5,False,0.493,11.5,62.11,2734.0,False,False,False,False,False,False,True,2.8,False,False,False,False,False,2
1,3.4,False,0.521,11.95,62.58,2734.5,False,False,False,False,False,False,True,2.7,False,False,False,False,False,2
1,3.3,False,0.53,12.15,64.56,2735.0,False,False,False,False,False,False,True,2.5,False,False,False,False,False,2
1,3.4,False,0.53,11.85,67.07,2735.5,False,False,False,False,False,False,True,2.5,False,False,False,False,False,2
1,3.3,False,0.521,11.7,68.49,2736.0,False,False,False,False,False,False,True,2.8,False,False,False,False,False,2
1,3.2,False,0.521,11.55,74.44,2736.5,False,False,False,False,False,False,True,3.1,False,False,False,False,False,2
1,3.3,False,0.521,11.5,78.97,2737.0,False,False,False,False,False,False,True,4.4,False,False,False,False,False,3
1,3.4,False,0.558,11.65,80.06,2737.5,False,False,False,False,False,False,True,5.7,False,False,False,False,False,3
2,3.9,False,0.741,13.85,67.48,2738.0,False,False,False,False,False,False,False,2.5,False,False,False,False,True,8
2,4.0,False,0.773,12.9,52.5,2738.5,False,False,False,False,False,False,False,1.4,False,False,False,False,True,8
2,4.3,False,0.801,9.2,31.71,2739.0,False,False,False,False,False,False,False,0.6,False,False,False,False,True,8
2,4.6,False,0.81,8.35,25.1,2739.5,False,False,False,False,False,False,False,-0.7,False,False,False,False,True,8
2,4.7,False,0.829,7.55,23.57,2740.0,False,False,False,False,False,False,False,-1.5,False,False,False,False,True,8
2,4.7,False,0.829,7.15,25.17,2740.5,False,False,False,False,False,False,False,-1.5,False,False,False,False,True,8
2,4.7,False,0.801,6.7,31.3,2741.0,False,False,False,False,False,False,False,-0.8,False,False,False,False,True,8
2,4.4,False,0.773,6.75,37.3,2741.5,False,False,False,False,False,False,False,0.1,False,False,False,False,True,8
2,3.8,False,0.736,7.15,43.05,2742.0,False,False,False,False,False,False,False,0.9,False,False,False,False,True,8
1,3.6,False,0.698,7.9,49.95,2742.5,False,True,False,False,False,False,False,1.6,False,False,False,False,False,2
1,3.5,False,0.642,8.2,56.08,2743.0,False,True,False,False,False,False,False,1.6,False,False,False,False,False,2
1,3.4,False,0.62,8.8,58.25,2743.5,False,True,False,False,False,False,False,1.8,False,False,False,False,False,2
